CCPA required,Index,category,sub category,Profit-nonprofit,companyWebsite,url
revenue_not_suff,735,Apparel,Lingerie,profit,journelle.com,https://www.journelle.com/
revenue_not_suff,737,Apparel,Lingerie,profit,trashy.com,https://trashy.com/
revenue_not_suff,743,Apparel,MenClothing,profit,thetiebar.com,https://thetiebar.com/
revenue_not_suff,745,Apparel,MenClothing,profit,kingsizedirect.com,https://www.kingsize.com/
revenue_not_suff,746,Apparel,MenClothing,profit,ties.com,https://www.ties.com/
revenue_not_suff,747,Apparel,MenClothing,profit,paulfredrick.com,https://www.paulfredrick.com/
revenue_not_suff,748,Apparel,MenClothing,profit,perryellis.com,https://www.perryellis.com/
revenue_not_suff,753,Apparel,MenClothing,profit,paulevansny.com,https://www.paulevansny.com/
revenue_not_suff,754,Apparel,MenClothing,profit,sprezzabox.com,https://www.sprezzabox.com/
revenue_not_suff,756,Apparel,Shoe,profit,heels.com,https://www.heels.com/
revenue_not_suff,764,Apparel,Shoe,profit,kicksonfire.com,https://www.kicksonfire.com/
revenue_not_suff,770,Apparel,Sunglasses,profit,framesdirect.com,https://www.framesdirect.com/
revenue_not_suff,774,Apparel,Sunglasses,profit,coastal.com,https://www.eyebuydirect.com/
revenue_not_suff,775,Apparel,Sunglasses,profit,glasses.com,https://www.glasses.com/
revenue_not_suff,778,Apparel,Sunglasses,profit,totalicare.com,https://www.totalicare.com/
revenue_not_suff,779,Apparel,Sunglasses,profit,allynscura.com,https://allynscura.com/
revenue_not_suff,781,Automative,Aviation,profit,flightradar24.com,https://www.flightradar24.com/
revenue_not_suff,784,Automative,Aviation,profit,airliners.net,https://www.airliners.net/
revenue_not_suff,788,Automative,Aviation,profit,airnav.com,http://airnav.com/
revenue_not_suff,790,Automative,CarBuying,profit,kbb.com,https://www.kbb.com/
revenue_not_suff,800,Automative,CarBuying,profit,nadaguides.com,https://www.jdpower.com/cars
revenue_not_suff,801,Automative,CarBuying,profit,thecarconnection.com,https://www.thecarconnection.com/
revenue_not_suff,802,Automative,CarBuying,profit,carwale.com,https://www.carwale.com/
revenue_not_suff,803,Automative,CarBuying,profit,classiccars.com,https://classiccars.com/
revenue_not_suff,807,Automative,CarBuying,profit,hemmings.com,https://www.hemmings.com/
revenue_not_suff,822,Automative,CarBrands,profit,dodge.com,https://www.dodge.com/
revenue_not_suff,827,Automative,CarBrands,profit,gmc.com,https://www.gmc.com/
revenue_not_suff,829,Automative,Motorcycle,profit,vitalmx.com,https://www.vitalmx.com/
revenue_not_suff,830,Automative,Motorcycle,profit,cycletrader.com,https://www.cycletrader.com/
revenue_not_suff,832,Automative,Motorcycle,profit,zigwheels.com,https://www.zigwheels.com/
revenue_not_suff,833,Automative,BuyaBoat,profit,boatshop24.com,https://www.boatshop24.com/
revenue_not_suff,836,Automative,BuyaBoat,profit,yachtworld.com,https://www.yachtworld.com/
revenue_not_suff,840,Beauty,Beauty,profit,fragrantica.com,https://www.fragrantica.com/
revenue_not_suff,843,Beauty,Beauty,profit,minq.com,https://www.minq.com/
revenue_not_suff,845,Beauty,Beauty,profit,racked.com,https://www.racked.com/
revenue_not_suff,849,Beauty,Beauty,profit,herbeauty.co,https://herbeauty.co/en/
revenue_not_suff,851,Beauty,Beauty,profit,naturallycurly.com,https://www.naturallycurly.com/
revenue_not_suff,853,Beauty,Beauty,profit,totalbeauty.com,https://www.totalbeauty.com/
revenue_not_suff,856,Beauty,Beauty,profit,makeupalley.com,https://www.makeupalley.com/
revenue_not_suff,858,Beauty,Fashion,profit,cosmopolitan.com,https://www.cosmopolitan.com/
revenue_not_suff,859,Beauty,Fashion,profit,fashionbeans.com,https://www.fashionbeans.com/
revenue_not_suff,860,Beauty,Fashion,profit,elle.com,https://www.elle.com/
revenue_not_suff,861,Beauty,Fashion,profit,gq.com,https://www.gq.com/
revenue_not_suff,862,Beauty,Fashion,profit,marieclaire.com,https://www.marieclaire.com/
revenue_not_suff,863,Beauty,Fashion,profit,vogue.com,https://www.vogue.com/
revenue_not_suff,864,Beauty,Fashion,profit,stylebistro.com,https://stylebistro.com/
revenue_not_suff,867,Beauty,Fashion,profit,boldsky.com,https://www.boldsky.com/
revenue_not_suff,868,Beauty,Fashion,profit,glamour.com,https://www.glamour.com/
revenue_not_suff,870,Beauty,Fashion,profit,teenvogue.com,https://www.teenvogue.com/
revenue_not_suff,871,Beauty,Fashion,profit,stylecaster.com,https://stylecaster.com/
revenue_not_suff,872,Beauty,Fashion,profit,lifeandstylemag.com,https://www.lifeandstylemag.com/
revenue_not_suff,874,Beauty,Fashion,profit,allure.com,https://www.allure.com/
revenue_not_suff,877,CareerEducation,Educational,profit,quizlet.com,https://quizlet.com/
revenue_not_suff,878,CareerEducation,Educational,profit,w3schools.com,https://www.w3schools.com/
revenue_not_suff,881,CareerEducation,Educational,profit,tutorialspoint.com,https://www.tutorialspoint.com/index.htm
revenue_not_suff,889,CareerEducation,Educational,profit,academia.edu,https://www.academia.edu/
revenue_not_suff,893,CareerEducation,Educational,profit,enotes.com,https://www.enotes.com/
revenue_not_suff,894,CareerEducation,Educational,profit,education.com,https://www.education.com/
revenue_not_suff,896,CareerEducation,Educational,profit,lynda.com,https://www.linkedin.com/learning/?trk=lynda_redirect_learning
revenue_not_suff,900,CareerEducation,Freelance,profit,dribbble.com,https://dribbble.com/
revenue_not_suff,902,CareerEducation,Freelance,profit,justanswer.com,https://www.justanswer.com/
revenue_not_suff,903,CareerEducation,Freelance,profit,peopleperhour.com,https://www.peopleperhour.com/
revenue_not_suff,905,CareerEducation,Freelance,profit,mturk.com,https://www.mturk.com/
revenue_not_suff,907,CareerEducation,Freelance,profit,guru.com,https://www.guru.com/
revenue_not_suff,908,CareerEducation,Freelance,profit,flexjobs.com,https://www.flexjobs.com/
revenue_not_suff,909,CareerEducation,Freelance,profit,designcrowd.com,https://www.designcrowd.com/
revenue_not_suff,910,CareerEducation,Freelance,profit,seoclerks.com,https://www.seoclerks.com/
revenue_not_suff,911,CareerEducation,Freelance,profit,topcoder.com,https://www.topcoder.com/
revenue_not_suff,912,CareerEducation,Freelance,profit,microworkers.com,https://www.microworkers.com/
revenue_not_suff,913,CareerEducation,Freelance,profit,coroflot.com,https://www.coroflot.com/
revenue_not_suff,914,CareerEducation,Freelance,profit,airpair.com,https://www.airpair.com/
revenue_not_suff,915,CareerEducation,Freelance,profit,weworkremotely.com,https://weworkremotely.com/
revenue_not_suff,916,CareerEducation,Freelance,profit,textbroker.com,https://www.textbroker.com/best-content-writing-service
revenue_not_suff,923,CareerEducation,JobSearch,profit,freejobalert.com,https://www.freejobalert.com/
revenue_not_suff,930,CareerEducation,JobSearch,profit,jobrapido.com,https://us.jobrapido.com/
revenue_not_suff,933,CareerEducation,JobSearch,profit,governmentjobs.com,https://www.governmentjobs.com/
revenue_not_suff,934,CareerEducation,JobSearch,profit,livecareer.com,https://www.livecareer.com/
revenue_not_suff,935,CareerEducation,JobSearch,profit,geeksforgeeks.org,https://www.geeksforgeeks.org/
revenue_not_suff,936,CareerEducation,OnlineLearning,profit,stackexchange.com,https://stackexchange.com/
revenue_not_suff,937,CareerEducation,OnlineLearning,profit,instructables.com,https://www.instructables.com/
revenue_not_suff,940,CareerEducation,OnlineLearning,profit,howstuffworks.com,https://www.howstuffworks.com/
revenue_not_suff,947,CareerEducation,OnlineLearning,profit,wonderhowto.com,https://www.wonderhowto.com/
revenue_not_suff,948,CareerEducation,OnlineLearning,profit,doityourself.com,https://www.doityourself.com/
revenue_not_suff,950,CareerEducation,OnlineLearning,profit,memrise.com,https://www.memrise.com/
revenue_not_suff,951,CareerEducation,OnlineLearning,profit,bigthink.com,https://bigthink.com/
revenue_not_suff,953,CareerEducation,OnlineLearning,profit,alison.com,https://alison.com/
revenue_not_suff,954,CareerEducation,OnlineLearning,profit,tympanus.net,https://tympanus.net/codrops/
revenue_not_suff,965,Entertainment,Entertainment,profit,azlyrics.com,https://www.azlyrics.com/
revenue_not_suff,968,Entertainment,Entertainment,profit,deviantart.com,https://www.deviantart.com/
revenue_not_suff,971,Entertainment,Entertainment,profit,foodnetwork.com,https://www.foodnetwork.com/
revenue_not_suff,973,Entertainment,Entertainment,profit,genius.com,https://genius.com/
revenue_not_suff,975,Entertainment,Music,profit,gfycat.com,https://gfycat.com/
revenue_not_suff,977,Entertainment,Music,profit,billboard.com,https://www.billboard.com/
revenue_not_suff,978,Entertainment,Music,profit,allmusic.com,https://www.allmusic.com/
revenue_not_suff,979,Entertainment,Music,profit,discogs.com,https://www.discogs.com/
revenue_not_suff,980,Entertainment,Music,profit,bandcamp.com,https://bandcamp.com/
revenue_not_suff,981,Entertainment,Music,profit,pitchfork.com,https://pitchfork.com/
revenue_not_suff,982,Entertainment,Music,profit,last.fm,https://www.last.fm/
revenue_not_suff,985,Entertainment,Music,profit,lyricsfreak.com,https://www.lyricsfreak.com/
revenue_not_suff,986,Entertainment,TicketBrokers,profit,fandango.com,https://www.fandango.com/
revenue_not_suff,998,Entertainment,TicketBrokers,profit,broadway.com,https://www.broadway.com/
revenue_not_suff,999,Entertainment,TicketBrokers,profit,cirquedusoleil.com,https://www.cirquedusoleil.com/
revenue_not_suff,1006,Entertainment,StockPhoto,profit,pixabay.com,https://pixabay.com/
revenue_not_suff,1008,Entertainment,StockPhoto,profit,123rf.com,https://www.123rf.com/
revenue_not_suff,1010,Entertainment,StockPhoto,profit,dreamstime.com,https://www.dreamstime.com/
revenue_not_suff,1013,Entertainment,StockPhoto,profit,500px.com,https://500px.com/
revenue_not_suff,1014,Entertainment,StockPhoto,profit,creativemarket.com,https://creativemarket.com/
revenue_not_suff,1023,Finance,BusinessNews,profit,entrepreneur.com,https://www.entrepreneur.com/
revenue_not_suff,1024,Finance,BusinessNews,profit,ibtimes.com,https://www.ibtimes.com/
revenue_not_suff,1028,Finance,BusinessNews,profit,inc.com,https://www.inc.com/
revenue_not_suff,1034,Finance,BusinessNews,profit,business-standard.com,https://www.business-standard.com/
revenue_not_suff,1088,Finance,Scholarship,profit,collegenet.com,https://collegenet.com/
subjected,4,FoodBeverage,Food,profit,plated.com,https://www.safeway.com/
subjected,7,FoodBeverage,Food,profit,eater.com,https://www.eater.com/
subjected,16,FoodBeverage,Food,profit,bonappetit.com,https://www.bonappetit.com/
subjected,17,FoodBeverage,FoodDelivery,profit,grubhub.com,https://www.grubhub.com/
subjected,18,FoodBeverage,FoodDelivery,profit,eat24hours.com,https://www.grubhub.com/?utm_source=eat24hours.com&utm_medium=grubhub-owned-delivery-properties&utm_campaign=growth_redirect-eat24-legacy_201811&utm_content=nopromo_
subjected,19,FoodBeverage,FoodDelivery,profit,seamless.com,https://www.seamless.com/
subjected,20,FoodBeverage,FoodDelivery,profit,delivery.com,https://www.delivery.com/
subjected,21,FoodBeverage,FoodDelivery,profit,postmates.com,https://postmates.com/
subjected,22,FoodBeverage,FoodDelivery,profit,doordash.com,https://www.doordash.com/
subjected,24,FoodBeverage,FoodDelivery,profit,trycaviar.com,https://www.trycaviar.com/
subjected,30,FoodBeverage,OnlineGroceryShopping,profit,blueapron.com,http://lueapron.com/
subjected,31,FoodBeverage,OnlineGroceryShopping,profit,berries.com,https://www.berries.com/
subjected,32,FoodBeverage,OnlineGroceryShopping,profit,harryanddavid.com,https://www.harryanddavid.com/
subjected,34,FoodBeverage,OnlineGroceryShopping,profit,albertsons.com,https://www.albertsons.com/
subjected,36,FoodBeverage,Restaurants,profit,starbucks.com,https://www.starbucks.com/
subjected,37,FoodBeverage,Restaurants,profit,papajohns.com,https://www.papajohns.com/
subjected,38,FoodBeverage,Restaurants,profit,pizzahut.com,https://www.pizzahut.com/
subjected,39,FoodBeverage,Restaurants,profit,mcdonalds.com,https://www.mcdonalds.com/us/en-us.html
subjected,40,FoodBeverage,Restaurants,profit,subway.com,https://order.subway.com/en-US
subjected,41,FoodBeverage,Restaurants,profit,olivegarden.com,https://www.olivegarden.com/home
subjected,42,FoodBeverage,Restaurants,profit,panerabread.com,https://www.panerabread.com/en-us/home.html
subjected,43,FoodBeverage,Restaurants,profit,jimmyjohns.com,https://www.jimmyjohns.com/
subjected,44,FoodBeverage,Restaurants,profit,tacobell.com,https://www.tacobell.com/
subjected,49,Gambling,Gambling,profit,williamhill.com,https://www.williamhill.com/us/il/bet/
subjected,52,HealthFitness,Diet,profit,myfitnesspal.com,https://www.myfitnesspal.com/
subjected,53,HealthFitness,Diet,profit,authoritynutrition.com,https://www.healthline.com/
subjected,54,HealthFitness,Diet,profit,weightwatchers.com,https://www.weightwatchers.com/us/welcome
subjected,56,HealthFitness,Diet,profit,nutrisystem.com,https://www.nutrisystem.com/
subjected,62,HealthFitness,Healthcare,profit,healthgrades.com,https://www.healthgrades.com/
subjected,64,HealthFitness,Healthcare,profit,questdiagnostics.com,https://www.questdiagnostics.com/
subjected,65,HealthFitness,Healthcare,profit,zocdoc.com,https://www.zocdoc.com/
subjected,66,HealthFitness,Medical,profit,webmd.com,https://www.webmd.com/
subjected,69,HealthFitness,Medical,profit,medicinenet.com,https://www.medicinenet.com/
subjected,74,HealthFitness,Medical,profit,everydayhealth.com,https://www.everydayhealth.com/
subjected,76,HealthFitness,OnlinePharmacies,profit,walgreens.com,https://www.walgreens.com/
subjected,77,HealthFitness,OnlinePharmacies,profit,cvs.com,https://www.cvs.com/
subjected,80,HealthFitness,OnlinePharmacies,profit,riteaid.com,https://www.riteaid.com/
subjected,81,HealthFitness,OnlinePharmacies,profit,express-scripts.com,https://www.express-scripts.com/
subjected,83,HealthFitness,OnlinePharmacies,profit,optumrx.com,https://www.optumrx.com/public/landing
subjected,85,HealthFitness,WomensHealth,profit,womenshealthmag.com,https://www.womenshealthmag.com/
subjected,89,HealthFitness,WomensHealth,profit,mom365.com,https://www.mom365.com/
subjected,98,HomeGarden,BuyArtOnline,profit,1stdibs.com,https://www.1stdibs.com/
subjected,99,HomeGarden,BuyArtOnline,profit,society6.com,https://society6.com/
subjected,102,HomeGarden,BuyArtOnline,profit,artsy.net,https://www.artsy.net/
subjected,103,HomeGarden,BuyArtOnline,profit,art.com,https://www.art.com/
subjected,104,HomeGarden,BuyArtOnline,profit,saatchiart.com,https://www.saatchiart.com/
subjected,106,HomeGarden,Furniture,profit,wayfair.com,https://www.wayfair.com/
subjected,107,HomeGarden,Furniture,profit,potterybarn.com,https://www.potterybarn.com/
subjected,108,HomeGarden,Furniture,profit,la-z-boy.com,https://www.la-z-boy.com/
subjected,109,HomeGarden,Furniture,profit,pier1.com,https://www.pier1.com/
subjected,111,HomeGarden,Furniture,profit,worldmarket.com,https://www.worldmarket.com/
subjected,112,HomeGarden,Furniture,profit,ashleyfurniturehomestore.com,https://www.ashleyfurniture.com/
subjected,113,HomeGarden,Furniture,profit,sleepnumber.com,https://www.sleepnumber.com/
subjected,114,HomeGarden,Furniture,profit,anthropologie.com,https://www.anthropologie.com/
subjected,118,HomeGarden,Gardening,profit,gardeners.com,https://www.gardeners.com/
subjected,119,HomeGarden,HomeDecorating,profit,houzz.com,https://www.houzz.com/
subjected,120,HomeGarden,HomeDecorating,profit,hgtv.com,https://www.hgtv.com/
subjected,121,HomeGarden,HomeDecorating,profit,apartmenttherapy.com,https://www.apartmenttherapy.com/
subjected,123,HomeGarden,HomeDecorating,profit,marthastewart.com,https://www.marthastewart.com/
subjected,126,HomeGarden,HomeDecorating,profit,curbed.com,https://www.curbed.com/
subjected,127,Leisure,Craft,profit,michaels.com,https://www.michaels.com/
subjected,131,Leisure,Craft,profit,joann.com,https://www.joann.com/
subjected,132,Leisure,Craft,profit,craftsy.com,https://www.craftsy.com/
subjected,135,Management,OfficeSupply,profit,officedepot.com,https://www.officedepot.com/
subjected,136,Management,OfficeSupply,profit,staples.com,https://www.staples.com/
subjected,137,Management,OfficeSupply,profit,vistaprint.com,https://www.vistaprint.com/
subjected,138,Management,OfficeSupply,profit,uline.com,https://www.uline.com/
subjected,139,Management,OfficeSupply,profit,avery.com,https://www.avery.com/
subjected,142,News Media,Conservative,profit,dailywire.com,https://www.dailywire.com/
subjected,146,News Media,Conservative,profit,wsj.com,https://www.wsj.com/
subjected,148,News Media,Conservative,profit,dailycaller.com,https://dailycaller.com/
subjected,149,News Media,Conservative,profit,nypost.com,https://nypost.com/
subjected,152,News Media,Conservative,profit,theweek.com,https://theweek.com/
subjected,153,News Media,Conservative,profit,washingtontimes.com,https://www.washingtontimes.com/
subjected,154,News Media,Conservative,profit,infowars.com,https://www.infowars.com/
subjected,158,News Media,Liberal,profit,huffingtonpost.com,https://www.huffpost.com/
subjected,159,News Media,Liberal,profit,nytimes.com,https://www.nytimes.com/
subjected,160,News Media,Liberal,profit,politico.com,https://www.politico.com/
subjected,163,News Media,Liberal,profit,abcnews.go.com,https://abcnews.go.com/
subjected,165,News Media,Liberal,profit,washingtonpost.com,https://www.washingtonpost.com/
subjected,166,News Media,Liberal,profit,time.com,https://time.com/
subjected,167,News Media,Liberal,profit,theatlantic.com,https://www.theatlantic.com/
subjected,169,News Media,Liberal,profit,nbcnews.com,https://www.nbcnews.com/
subjected,171,News Media,Liberal,profit,newyorker.com,https://www.newyorker.com/
subjected,172,News Media,Liberal,profit,thedailybeast.com,https://www.thedailybeast.com/
subjected,178,News Media,Newspapers,profit,dailymail.co.uk,https://www.dailymail.co.uk/ushome/index.html
subjected,182,News Media,Newspapers,profit,usatoday.com,https://www.usatoday.com/
subjected,184,News Media,Newspapers,profit,latimes.com,https://www.latimes.com/
subjected,187,PeopleSociety,Crowdfunding,profit,gofundme.com,https://www.gofundme.com/
subjected,190,PeopleSociety,Crowdfunding,profit,lendingclub.com,https://www.lendingclub.com/
subjected,191,PeopleSociety,Crowdfunding,profit,justgiving.com,https://justgiving.com/
subjected,196,PetsAnimals,PetStores,profit,chewy.com,https://www.chewy.com/
subjected,197,PetsAnimals,PetStores,profit,1800petmeds.com,https://www.1800petmeds.com/
subjected,198,PetsAnimals,PetStores,profit,hillspet.com,https://www.hillspet.com/
subjected,200,PetsAnimals,PetStores,profit,petsuppliesplus.com,https://www.petsuppliesplus.com/
subjected,204,PetsAnimals,Pet,profit,petsmart.com,https://www.petsmart.com/
subjected,206,PetsAnimals,Pet,profit,petco.com,https://www.petco.com/shop/en/petcostore
subjected,210,PetsAnimals,Pet,profit,vetstreet.com,https://www.vetstreet.com/
subjected,219,Publishing,Book,profit,amazon.com,https://www.amazon.com/
subjected,221,Publishing,Book,profit,goodreads.com,https://www.goodreads.com/
subjected,223,Publishing,Book,profit,overstock.com,https://www.overstock.com/
subjected,224,Publishing,Book,profit,scribd.com,https://www.scribd.com/
subjected,225,Publishing,Book,profit,barnesandnoble.com,https://www.barnesandnoble.com/
subjected,227,Publishing,Book,profit,wiley.com,https://www.wiley.com/en-us
subjected,229,Publishing,Book,profit,hmhco.com,https://www.hmhco.com/
subjected,231,Publishing,Book,profit,issuu.com,https://issuu.com/
subjected,232,Publishing,Book,profit,audible.com,https://www.audible.com/
subjected,235,Publishing,Book,profit,scholastic.com,https://www.scholastic.com/home
subjected,242,Publishing,BookReview,profit,kirkusreviews.com,https://www.kirkusreviews.com/
subjected,247,Publishing,Ebook,profit,overdrive.com,https://www.overdrive.com/
subjected,249,Publishing,Ebook,profit,bookdepository.com,https://www.bookdepository.com/
subjected,253,Publishing,Ebook,profit,calibre-ebook.com,https://calibre-ebook.com/
subjected,261,Publishing,Textbook,profit,cengagebrain.com,https://www.cengage.com/
subjected,264,Reference,BusinessListing,profit,facebook.com,https://www.facebook.com/
subjected,265,Reference,BusinessListing,profit,twitter.com,https://twitter.com/
subjected,268,Reference,BusinessListing,profit,yelp.com,https://www.yelp.com/
subjected,269,Reference,BusinessListing,profit,yellowpages.com,https://www.yellowpages.com/
subjected,270,Reference,BusinessListing,profit,whitepages.com,https://www.whitepages.com/
subjected,271,Reference,BusinessListing,profit,foursquare.com,https://foursquare.com/
subjected,273,Reference,BusinessListing,profit,manta.com,https://www.manta.com/
subjected,274,Reference,BusinessListing,profit,angieslist.com,https://www.angi.com/
subjected,275,Reference,BusinessListing,profit,homeadvisor.com,https://www.homeadvisor.com/
subjected,277,Reference,BusinessListing,profit,thumbtack.com,https://www.thumbtack.com/
subjected,282,Retail,Classifieds,profit,craigslist.org,https://chicago.craigslist.org/
subjected,293,Retail,Classifieds,profit,elclasificado.com,https://elclasificado.com/
subjected,294,Retail,Coupon,profit,groupon.com,https://www.groupon.com/
subjected,295,Retail,Coupon,profit,slickdeals.net,https://slickdeals.net/
subjected,296,Retail,Coupon,profit,retailmenot.com,https://www.retailmenot.com/
subjected,298,Retail,Coupon,profit,coupons.com,https://www.coupons.com/
subjected,305,Retail,Coupon,profit,woot.com,https://www.woot.com/
subjected,307,Retail,Coupon,profit,goodrx.com,https://www.goodrx.com/
subjected,310,Retail,Coupon,profit,livingsocial.com,https://www.livingsocial.com/
subjected,321,Retail,ComparisonShoping,profit,shop.com,https://www.shop.com/
subjected,323,Retail,ComparisonShoping,profit,shopping.com,https://www.shopping.com/#top-deals-homepage
subjected,330,Retail,Liquidation,profit,made-in-china.com,https://www.made-in-china.com/
subjected,332,Retail,Liquidation,profit,tomtop.com,https://www.tomtop.com/
subjected,335,Retail,Liquidation,profit,liquidation.com,https://www.liquidation.com/index
subjected,339,Retail,Liquidation,profit,tvc-mall.com,https://www.tvc-mall.com/
subjected,344,Retail,OnlineShopping,profit,ebay.com,https://www.ebay.com/
subjected,345,Retail,OnlineShopping,profit,apple.com,https://www.apple.com/
subjected,346,Retail,OnlineShopping,profit,walmart.com,https://www.walmart.com/
subjected,349,Retail,OnlineShopping,profit,aliexpress.com,https://www.aliexpress.us/?gatewayAdapt=glo2usa&_randl_shipto=US
subjected,350,Retail,OnlineShopping,profit,diy.com,https://www.diy.com/
subjected,352,Retail,OnlineShopping,profit,target.com,https://www.target.com/
subjected,353,Retail,OnlineShopping,profit,homedepot.com,https://www.homedepot.com/
subjected,355,Retail,OnlineShopping,profit,alibaba.com,https://www.alibaba.com/
subjected,357,Retail,OnlineShopping,profit,macys.com,https://www.macys.com/
subjected,359,Retail,OnlineShopping,profit,lowes.com,https://www.lowes.com/
subjected,361,Retail,OnlineShopping,profit,flipkart.com,https://www.flipkart.com/
subjected,362,Retail,OnlineShopping,profit,microsoftstore.com,https://www.microsoft.com/en-us/store/b/sale?rtc=1
subjected,364,Retail,DepartmentStores,profit,kohls.com,https://www.kohls.com/
subjected,365,Retail,DepartmentStores,profit,jcpenney.com,https://www.jcpenney.com/
subjected,366,Retail,DepartmentStores,profit,sears.com,https://www.sears.com/
subjected,367,Retail,DepartmentStores,profit,dickssportinggoods.com,https://www.dickssportinggoods.com/
subjected,368,Retail,DepartmentStores,profit,cabelas.com,https://www.cabelas.com/shop/en#
subjected,371,Retail,DepartmentStores,profit,dillards.com,https://www.dillards.com/
subjected,372,Retail,DepartmentStores,profit,bloomingdales.com,https://www.bloomingdales.com/
subjected,373,Retail,DepartmentStores,profit,neimanmarcus.com,https://www.neimanmarcus.com/
subjected,374,Retail,DepartmentStores,profit,hsn.com,https://www.hsn.com/
subjected,375,Retail,DepartmentStores,profit,biglots.com,https://www.biglots.com/
subjected,377,Retail,DepartmentStores,profit,belk.com,https://www.belk.com/
subjected,378,Retail,DepartmentStores,profit,burlingtoncoatfactory.com,https://www.burlington.com/
subjected,379,Retail,DepartmentStores,profit,lordandtaylor.com,https://lordandtaylor.com/
subjected,400,ScienceMath,Biology,profit,nature.com,https://www.nature.com/
subjected,404,ScienceMath,Biology,profit,cell.com,https://www.cell.com/
subjected,426,ScienceMath,Environmental,profit,nature.com,https://www.nature.com/
subjected,445,ScienceMath,Engineering,profit,autodesk.com,https://www.autodesk.com/
subjected,450,ScienceMath,Engineering,profit,technologyreview.com,https://www.technologyreview.com/
subjected,453,ScienceMath,Engineering,profit,globalspec.com,https://www.globalspec.com/
subjected,456,ScienceMath,Engineering,profit,allaboutcircuits.com,https://www.allaboutcircuits.com/
subjected,457,ScienceMath,Engineering,profit,solidworks.com,https://www.solidworks.com/
subjected,466,ScienceMath,Math,profit,mathworks.com,https://www.mathworks.com/
subjected,468,ScienceMath,Math,profit,ixl.com,https://www.ixl.com/
subjected,471,ScienceMath,Math,profit,wolfram.com,https://www.wolfram.com/
subjected,478,Sports,Basketbal,profit,nba.com,https://www.nba.com/
subjected,481,Sports,Basketbal,profit,clutchpoints.com,https://clutchpoints.com/
subjected,485,Sports,Football,profit,nfl.com,https://www.nfl.com/
subjected,488,Sports,Football,profit,patriots.com,https://www.patriots.com/
subjected,489,Sports,Football,profit,dallascowboys.com,https://www.dallascowboys.com/
subjected,491,Sports,Runners,profit,strava.com,https://www.strava.com/
subjected,493,Sports,Runners,profit,active.com,https://www.active.com/
subjected,499,Sports,Sports,profit,espn.com,https://www.espn.com/
subjected,502,Sports,Sports,profit,si.com,https://www.si.com/
subjected,503,Sports,Sports,profit,mlb.com,https://www.mlb.com/
subjected,506,Sports,Sports,profit,skihood.com,https://skihood.com/
subjected,507,Sports,Sports,profit,sbnation.com,https://www.sbnation.com/
subjected,508,Telecommunication,CDNProviders,profit,cloudflare.com,https://www.cloudflare.com/
subjected,509,Telecommunication,CDNProviders,profit,akamai.com,https://www.akamai.com/
subjected,511,Telecommunication,CDNProviders,profit,liquidweb.com,https://www.liquidweb.com/
subjected,514,Telecommunication,CDNProviders,profit,equinix.com,https://www.equinix.com/
subjected,517,Telecommunication,CDNProviders,profit,aws.amazon.com,https://aws.amazon.com/?aws-products-all.sort-by=item.additionalFields.productNameLowercase&aws-products-all.sort-order=asc&awsf.re%3AInvent=*all&awsf.Free%20Tier%20Type=*all&awsf.tech-category=*all
subjected,519,Telecommunication,FreeEmailService,profit,icloud.com,https://www.icloud.com/
subjected,520,Telecommunication,FreeEmailService,profit,zoho.com,https://www.zoho.com/
subjected,521,Telecommunication,FreeEmailService,profit,inbox.com,http://www.inbox.com/tech/
subjected,523,Telecommunication,SearchEngines,profit,google.com,https://www.google.com/
subjected,524,Telecommunication,SearchEngines,profit,yahoo.com,https://www.yahoo.com/
subjected,525,Telecommunication,SearchEngines,profit,bing.com,https://www.bing.com/?toWww=1&redig=8625D14D06664A41A50493BB87348445
subjected,526,Telecommunication,SearchEngines,profit,ask.com,https://www.ask.com/
subjected,528,Telecommunication,WebsiteBuilders,profit,weebly.com,https://www.weebly.com/
subjected,530,Telecommunication,WebsiteBuilders,profit,squarespace.com,https://www.squarespace.com/
subjected,532,Telecommunication,WebsiteBuilders,profit,smugmug.com,https://www.smugmug.com/
subjected,534,Telecommunication,WebsiteBuilders,profit,webs.com,https://www.webs.com/
subjected,537,Travel,Airline,profit,southwest.com,https://www.southwest.com/
subjected,538,Travel,Airline,profit,aa.com,https://www.aa.com/homePage.do
subjected,539,Travel,Airline,profit,united.com,https://www.united.com/en/us
subjected,540,Travel,Airline,profit,delta.com,https://www.delta.com/
subjected,542,Travel,Airline,profit,jetblue.com,https://www.jetblue.com/
subjected,544,Travel,Airline,profit,spirit.com,https://www.spirit.com/
subjected,546,Travel,Airline,profit,qatarairways.com,https://www.qatarairways.com/en-us/homepage.html
subjected,547,Travel,Airline,profit,britishairways.com,https://www.britishairways.com/travel/home/public/en_us/
subjected,548,Travel,Airline,profit,alaskaair.com,https://www.alaskaair.com/
subjected,550,Travel,Airline,profit,lufthansa.com,https://www.lufthansa.com/us/en/homepage
subjected,551,Travel,Airfare,profit,tripadvisor.com,https://www.tripadvisor.com/
subjected,552,Travel,Airfare,profit,kayak.com,https://www.kayak.com/
subjected,554,Travel,Airfare,profit,lonelyplanet.com,https://www.lonelyplanet.com/
subjected,555,Travel,Airfare,profit,skyscanner.net,https://www.skyscanner.com/?previousCultureSource=GEO_LOCATION&redirectedFrom=www.skyscanner.net
